本站编码,上次过站编号,车牌号码,slon,slat,elon,elat
393,394,2,126.21020338500011,42.43164050300004,126.23875010100005,42.502940618000025
131,397,19,125.3209912000001,43.7925926,126.57924563800009,42.096445593000055
132,397,3,125.40367465000008,43.832945650000056,126.57924563800009,42.096445593000055
212,397,2,125.3226954,43.3594368,126.57924563800009,42.096445593000055
244,397,1,126.11105144700002,42.70220170600004,126.57924563800009,42.096445593000055
252,397,19,126.74025045000008,42.37168875000003,126.57924563800009,42.096445593000055
254,397,1,127.06894057500006,42.28726589100006,126.57924563800009,42.096445593000055
255,397,50,127.27065426600007,42.30857574400005,126.57924563800009,42.096445593000055
256,397,30,127.4246418,42.18310995000007,126.57924563800009,42.096445593000055
257,397,8,127.5419469840001,42.132698453000046,126.57924563800009,42.096445593000055
258,397,1,127.60428835200003,42.09473137200007,126.57924563800009,42.096445593000055
259,397,11,127.28470948600011,42.36702901700005,126.57924563800009,42.096445593000055
291,397,6,125.33907782900008,41.72316806100008,126.57924563800009,42.096445593000055
294,397,1,125.77106545000004,41.673053150000044,126.57924563800009,42.096445593000055
295,397,3,125.52592370800005,41.52195489600007,126.57924563800009,42.096445593000055
297,397,3,125.86151678500005,41.79211507800005,126.57924563800009,42.096445593000055
33D,397,13,127.67961609000008,42.51734649100007,126.57924563800009,42.096445593000055
33E,397,2,127.49255739700004,42.43262220100007,126.57924563800009,42.096445593000055
374,397,1,126.56707860300003,43.774025935000054,126.57924563800009,42.096445593000055
375,397,2,126.4965091,43.7948124000001,126.57924563800009,42.096445593000055
376,397,1,126.41218788100002,43.677853920000075,126.57924563800009,42.096445593000055
391,397,2,126.4736873000001,41.974801350000064,126.57924563800009,42.096445593000055
399,397,2,126.15362312100001,42.016350198000055,126.57924563800009,42.096445593000055
131,398,5,125.3209912000001,43.7925926,126.0187518,41.9626732
255,398,1,127.27065426600007,42.30857574400005,126.0187518,41.9626732
291,398,1,125.33907782900008,41.72316806100008,126.0187518,41.9626732
294,398,10,125.77106545000004,41.673053150000044,126.0187518,41.9626732
297,398,46,125.86151678500005,41.79211507800005,126.0187518,41.9626732
391,398,1,126.4736873000001,41.974801350000064,126.0187518,41.9626732
399,398,3,126.15362312100001,42.016350198000055,126.0187518,41.9626732
131,574,8,125.3209912000001,43.7925926,123.53722580200008,43.643090862000065
132,574,11,125.40367465000008,43.832945650000056,123.53722580200008,43.643090862000065
133,574,1,125.45553092300008,43.94948199800007,123.53722580200008,43.643090862000065
212,574,2,125.3226954,43.3594368,123.53722580200008,43.643090862000065
244,574,2,126.11105144700002,42.70220170600004,123.53722580200008,43.643090862000065
311,574,1,125.44269073300006,43.88860573300008,123.53722580200008,43.643090862000065
313,574,1,125.8115129,43.9761267000001,123.53722580200008,43.643090862000065
321,574,4,126.4159946000001,43.8916856000001,123.53722580200008,43.643090862000065
379,574,1,125.98906661500007,42.96706881600005,123.53722580200008,43.643090862000065
385,574,1,125.75003957700005,42.60196191000006,123.53722580200008,43.643090862000065
411,574,1,125.25600753800006,43.98591059000006,123.53722580200008,43.643090862000065
412,574,4,125.17844416900004,43.930943366000065,123.53722580200008,43.643090862000065
511,574,7,125.30232206200003,43.98087807500008,123.53722580200008,43.643090862000065
513,574,1,125.12127130200008,44.41422188800004,123.53722580200008,43.643090862000065
523,574,1,124.73169542700009,45.09201422400008,123.53722580200008,43.643090862000065
524,574,1,124.5371307260001,45.27445964200007,123.53722580200008,43.643090862000065
559,574,1,123.37292653500003,46.19552266100004,123.53722580200008,43.643090862000065
571,574,8,124.06322789600006,44.28466756800003,123.53722580200008,43.643090862000065
572,574,1,123.90017730000011,44.0480527,123.53722580200008,43.643090862000065
574,574,5,123.53722580200008,43.643090862000065,123.53722580200008,43.643090862000065
581,574,2,124.58174242900009,45.03583009300007,123.53722580200008,43.643090862000065
591,574,17,124.96698765000008,45.42920945000003,123.53722580200008,43.643090862000065
593,574,3,124.88730995100002,45.170218057000056,123.53722580200008,43.643090862000065
594,574,2,124.8500190100001,45.09731913300004,123.53722580200008,43.643090862000065
596,574,5,124.72368478200008,45.16598892400003,123.53722580200008,43.643090862000065
611,574,13,126.11295746700011,45.11385153200007,123.53722580200008,43.643090862000065
613,574,1,125.91400405000002,44.839689650000025,123.53722580200008,43.643090862000065
621,574,2,125.65881252500003,44.53435361900006,123.53722580200008,43.643090862000065
622,574,2,125.41400851800006,44.12989938800007,123.53722580200008,43.643090862000065
711,574,4,124.98930631100006,43.86203878100008,123.53722580200008,43.643090862000065
713,574,5,124.60561375000009,43.83293825000004,123.53722580200008,43.643090862000065
714,574,1,124.42560954100009,43.818770603000075,123.53722580200008,43.643090862000065
715,574,4,124.14195211000003,43.771561725000026,123.53722580200008,43.643090862000065
716,574,12,123.86128298900007,43.706779365000045,123.53722580200008,43.643090862000065
717,574,75,125.14494475000004,43.86810495000003,123.53722580200008,43.643090862000065
891,574,42,123.56263058700006,43.42447649700006,123.53722580200008,43.643090862000065
892,574,4,123.60218066000004,43.46020311800004,123.53722580200008,43.643090862000065
893,574,3,123.63304482900003,43.59561363200004,123.53722580200008,43.643090862000065
131,713,5,125.3209912000001,43.7925926,124.60561375000009,43.83293825000004
132,713,7,125.40367465000008,43.832945650000056,124.60561375000009,43.83293825000004
134,713,1,125.39053413200008,44.01310719500003,124.60561375000009,43.83293825000004
221,713,2,125.16938424400007,42.96104771000006,124.60561375000009,43.83293825000004
297,713,1,125.86151678500005,41.79211507800005,124.60561375000009,43.83293825000004
311,713,1,125.44269073300006,43.88860573300008,124.60561375000009,43.83293825000004
411,713,3,125.25600753800006,43.98591059000006,124.60561375000009,43.83293825000004
412,713,4,125.17844416900004,43.930943366000065,124.60561375000009,43.83293825000004
511,713,12,125.30232206200003,43.98087807500008,124.60561375000009,43.83293825000004
512,713,2,125.16413452500001,44.16457268000005,124.60561375000009,43.83293825000004
513,713,1,125.12127130200008,44.41422188800004,124.60561375000009,43.83293825000004
574,713,4,123.53722580200008,43.643090862000065,124.60561375000009,43.83293825000004
611,713,2,126.11295746700011,45.11385153200007,124.60561375000009,43.83293825000004
612,713,1,125.99638577300004,44.99053530400005,124.60561375000009,43.83293825000004
711,713,17,124.98930631100006,43.86203878100008,124.60561375000009,43.83293825000004
712,713,1,124.7935082,43.856899250000026,124.60561375000009,43.83293825000004
714,713,2,124.42560954100009,43.818770603000075,124.60561375000009,43.83293825000004
715,713,4,124.14195211000003,43.771561725000026,124.60561375000009,43.83293825000004
717,713,113,125.14494475000004,43.86810495000003,124.60561375000009,43.83293825000004
891,713,2,123.56263058700006,43.42447649700006,124.60561375000009,43.83293825000004
893,713,8,123.63304482900003,43.59561363200004,124.60561375000009,43.83293825000004
131,714,2,125.3209912000001,43.7925926,124.42560954100009,43.818770603000075
133,714,1,125.45553092300008,43.94948199800007,124.42560954100009,43.818770603000075
31A,714,1,125.53931703500007,43.911484846000064,124.42560954100009,43.818770603000075
321,714,1,126.4159946000001,43.8916856000001,124.42560954100009,43.818770603000075
384,714,1,125.75093260300002,42.50685652400006,124.42560954100009,43.818770603000075
411,714,3,125.25600753800006,43.98591059000006,124.42560954100009,43.818770603000075
412,714,1,125.17844416900004,43.930943366000065,124.42560954100009,43.818770603000075
511,714,2,125.30232206200003,43.98087807500008,124.42560954100009,43.818770603000075
574,714,1,123.53722580200008,43.643090862000065,124.42560954100009,43.818770603000075
611,714,1,126.11295746700011,45.11385153200007,124.42560954100009,43.818770603000075
622,714,2,125.41400851800006,44.12989938800007,124.42560954100009,43.818770603000075
711,714,13,124.98930631100006,43.86203878100008,124.42560954100009,43.818770603000075
712,714,2,124.7935082,43.856899250000026,124.42560954100009,43.818770603000075
713,714,4,124.60561375000009,43.83293825000004,124.42560954100009,43.818770603000075
715,714,3,124.14195211000003,43.771561725000026,124.42560954100009,43.818770603000075
716,714,2,123.86128298900007,43.706779365000045,124.42560954100009,43.818770603000075
717,714,37,125.14494475000004,43.86810495000003,124.42560954100009,43.818770603000075
891,714,4,123.56263058700006,43.42447649700006,124.42560954100009,43.818770603000075
892,714,1,123.60218066000004,43.46020311800004,124.42560954100009,43.818770603000075
893,714,3,123.63304482900003,43.59561363200004,124.42560954100009,43.818770603000075
131,715,3,125.3209912000001,43.7925926,124.14195211000003,43.771561725000026
132,715,4,125.40367465000008,43.832945650000056,124.14195211000003,43.771561725000026
133,715,1,125.45553092300008,43.94948199800007,124.14195211000003,43.771561725000026
311,715,1,125.44269073300006,43.88860573300008,124.14195211000003,43.771561725000026
312,715,1,125.64987923700005,43.968514371000026,124.14195211000003,43.771561725000026
321,715,4,126.4159946000001,43.8916856000001,124.14195211000003,43.771561725000026
411,715,1,125.25600753800006,43.98591059000006,124.14195211000003,43.771561725000026
412,715,2,125.17844416900004,43.930943366000065,124.14195211000003,43.771561725000026
511,715,8,125.30232206200003,43.98087807500008,124.14195211000003,43.771561725000026
531,715,1,124.23775261800006,45.50028848200003,124.14195211000003,43.771561725000026
574,715,7,123.53722580200008,43.643090862000065,124.14195211000003,43.771561725000026
583,715,1,124.32864630300003,44.644538073000035,124.14195211000003,43.771561725000026
591,715,2,124.96698765000008,45.42920945000003,124.14195211000003,43.771561725000026
611,715,1,126.11295746700011,45.11385153200007,124.14195211000003,43.771561725000026
621,715,1,125.65881252500003,44.53435361900006,124.14195211000003,43.771561725000026
711,715,13,124.98930631100006,43.86203878100008,124.14195211000003,43.771561725000026
712,715,5,124.7935082,43.856899250000026,124.14195211000003,43.771561725000026
713,715,3,124.60561375000009,43.83293825000004,124.14195211000003,43.771561725000026
714,715,2,124.42560954100009,43.818770603000075,124.14195211000003,43.771561725000026
716,715,4,123.86128298900007,43.706779365000045,124.14195211000003,43.771561725000026
717,715,61,125.14494475000004,43.86810495000003,124.14195211000003,43.771561725000026
891,715,13,123.56263058700006,43.42447649700006,124.14195211000003,43.771561725000026
893,715,10,123.63304482900003,43.59561363200004,124.14195211000003,43.771561725000026
131,716,4,125.3209912000001,43.7925926,123.86128298900007,43.706779365000045
257,716,1,127.5419469840001,42.132698453000046,123.86128298900007,43.706779365000045
321,716,1,126.4159946000001,43.8916856000001,123.86128298900007,43.706779365000045
411,716,2,125.25600753800006,43.98591059000006,123.86128298900007,43.706779365000045
511,716,3,125.30232206200003,43.98087807500008,123.86128298900007,43.706779365000045
572,716,1,123.90017730000011,44.0480527,123.86128298900007,43.706779365000045
574,716,12,123.53722580200008,43.643090862000065,123.86128298900007,43.706779365000045
611,716,2,126.11295746700011,45.11385153200007,123.86128298900007,43.706779365000045
711,716,2,124.98930631100006,43.86203878100008,123.86128298900007,43.706779365000045
713,716,1,124.60561375000009,43.83293825000004,123.86128298900007,43.706779365000045
714,716,2,124.42560954100009,43.818770603000075,123.86128298900007,43.706779365000045
715,716,2,124.14195211000003,43.771561725000026,123.86128298900007,43.706779365000045
717,716,21,125.14494475000004,43.86810495000003,123.86128298900007,43.706779365000045
891,716,4,123.56263058700006,43.42447649700006,123.86128298900007,43.706779365000045
893,716,21,123.63304482900003,43.59561363200004,123.86128298900007,43.706779365000045
131,891,1,125.3209912000001,43.7925926,123.56263058700006,43.42447649700006
133,891,1,125.45553092300008,43.94948199800007,123.56263058700006,43.42447649700006
511,891,1,125.30232206200003,43.98087807500008,123.56263058700006,43.42447649700006
523,891,12,124.73169542700009,45.09201422400008,123.56263058700006,43.42447649700006
524,891,12,124.5371307260001,45.27445964200007,123.56263058700006,43.42447649700006
531,891,2,124.23775261800006,45.50028848200003,123.56263058700006,43.42447649700006
532,891,1,124.062307454,45.56547340800006,123.56263058700006,43.42447649700006
533,891,1,123.76207207200002,45.599422711000045,123.56263058700006,43.42447649700006
541,891,1,122.891961476,45.56020383900005,123.56263058700006,43.42447649700006
542,891,2,122.90041220000012,45.6017131,123.56263058700006,43.42447649700006
544,891,1,122.75180975,45.66679135000004,123.56263058700006,43.42447649700006
547,891,8,122.37222230200007,45.87065884500004,123.56263058700006,43.42447649700006
557,891,1,123.29865627100003,46.081459937000034,123.56263058700006,43.42447649700006
559,891,3,123.37292653500003,46.19552266100004,123.56263058700006,43.42447649700006
571,891,22,124.06322789600006,44.28466756800003,123.56263058700006,43.42447649700006
572,891,14,123.90017730000011,44.0480527,123.56263058700006,43.42447649700006
573,891,3,123.84362982100004,43.91369916800005,123.56263058700006,43.42447649700006
574,891,32,123.53722580200008,43.643090862000065,123.56263058700006,43.42447649700006
581,891,9,124.58174242900009,45.03583009300007,123.56263058700006,43.42447649700006
583,891,4,124.32864630300003,44.644538073000035,123.56263058700006,43.42447649700006
584,891,6,124.22347261100003,44.47513401900005,123.56263058700006,43.42447649700006
591,891,116,124.96698765000008,45.42920945000003,123.56263058700006,43.42447649700006
593,891,2,124.88730995100002,45.170218057000056,123.56263058700006,43.42447649700006
594,891,19,124.8500190100001,45.09731913300004,123.56263058700006,43.42447649700006
595,891,1,124.7556024380001,45.21272907100007,123.56263058700006,43.42447649700006
596,891,5,124.72368478200008,45.16598892400003,123.56263058700006,43.42447649700006
611,891,1,126.11295746700011,45.11385153200007,123.56263058700006,43.42447649700006
713,891,1,124.60561375000009,43.83293825000004,123.56263058700006,43.42447649700006
